"","def_zip","n","zip_char"
"2752","77477",874,"""77477"""
"2753","77478",441,"""77478"""
"2754","77479",515,"""77479"""
"2755","77480",24,"""77480"""
"2756","77481",6,"""77481"""
"2757","77482",7,"""77482"""
"2758","77483",2,"""77483"""
"2759","77484",284,"""77484"""
"2760","77485",29,"""77485"""
"2761","77486",44,"""77486"""
"2762","77487",3,"""77487"""
"2763","77488",82,"""77488"""
"2764","77489",1960,"""77489"""
"2765","77490",2,"""77490"""
"2766","77491",1,"""77491"""
"2767","77492",5,"""77492"""
"2768","77493",1310,"""77493"""
"2769","77494",1079,"""77494"""
"2770","77495",2,"""77495"""
"2771","77497",4,"""77497"""
"2772","77498",676,"""77498"""
"2773","77499",16,"""77499"""
"2774","77500",4,"""77500"""
"2775","77501",22,"""77501"""
"2776","77502",2824,"""77502"""
"2777","77503",2194,"""77503"""
"2778","77504",1861,"""77504"""
"2779","77505",1342,"""77505"""
"2780","77506",3768,"""77506"""
"2781","77507",41,"""77507"""
"2782","77508",12,"""77508"""
"2783","77509",1,"""77509"""
"2784","77510",124,"""77510"""
"2785","77511",601,"""77511"""
"2786","77512",11,"""77512"""
"2787","77514",79,"""77514"""
"2788","77515",134,"""77515"""
"2789","77516",1,"""77516"""
"2790","77517",60,"""77517"""
"2791","77518",188,"""77518"""
"2792","77519",8,"""77519"""
"2793","77520",3374,"""77520"""
"2794","77521",4188,"""77521"""
"2795","77522",17,"""77522"""
"2796","77523",491,"""77523"""
"2797","77524",1,"""77524"""
"2798","77525",6,"""77525"""
"2799","77526",5,"""77526"""
"2800","77527",1,"""77527"""
"2801","77528",4,"""77528"""
"2802","77529",6,"""77529"""
"2803","77530",2611,"""77530"""
"2804","77531",77,"""77531"""
"2805","77532",2005,"""77532"""
"2806","77533",12,"""77533"""
"2807","77534",17,"""77534"""
"2808","77535",664,"""77535"""
"2809","77536",2407,"""77536"""
"2810","77537",13,"""77537"""
"2811","77538",17,"""77538"""
"2812","77539",720,"""77539"""
"2813","77540",5,"""77540"""
"2814","77541",81,"""77541"""
"2815","77542",1,"""77542"""
"2816","77543",4,"""77543"""
"2817","77544",2,"""77544"""
"2818","77545",709,"""77545"""
"2819","77546",1029,"""77546"""
"2820","77547",682,"""77547"""
"2821","77548",3,"""77548"""
"2822","77549",11,"""77549"""
"2823","77550",249,"""77550"""
"2824","77551",197,"""77551"""
"2825","77552",2,"""77552"""
"2826","77553",3,"""77553"""
"2827","77554",33,"""77554"""
"2828","77555",1,"""77555"""
"2829","77556",2,"""77556"""
"2830","77557",2,"""77557"""
"2831","77559",2,"""77559"""
"2832","77560",27,"""77560"""
"2833","77561",14,"""77561"""
"2834","77562",887,"""77562"""
"2835","77563",130,"""77563"""
"2836","77564",21,"""77564"""
"2837","77565",115,"""77565"""
"2838","77566",116,"""77566"""
"2839","77567",1,"""77567"""
"2840","77568",317,"""77568"""
"2841","77569",1,"""77569"""
"2842","77570",3,"""77570"""
"2843","77571",3239,"""77571"""
"2844","77572",4,"""77572"""
"2845","77573",1068,"""77573"""
"2846","77574",5,"""77574"""
"2847","77575",168,"""77575"""
"2848","77576",4,"""77576"""
"2849","77577",19,"""77577"""
"2850","77578",247,"""77578"""
"2851","77579",6,"""77579"""
"2852","77580",6,"""77580"""
"2853","77581",749,"""77581"""
"2854","77582",16,"""77582"""
"2855","77583",539,"""77583"""
"2856","77584",1122,"""77584"""
"2857","77585",12,"""77585"""
"2858","77586",1010,"""77586"""
"2859","77587",1239,"""77587"""
"2860","77588",6,"""77588"""
"2861","77589",14,"""77589"""
"2862","77590",401,"""77590"""
"2863","77591",242,"""77591"""
"2864","77592",1,"""77592"""
"2865","77593",9,"""77593"""
"2866","77594",2,"""77594"""
"2867","77595",1,"""77595"""
"2868","77596",9,"""77596"""
"2869","77597",15,"""77597"""
"2870","77598",1511,"""77598"""
"2871","77599",9,"""77599"""
"2872","77602",3,"""77602"""
"2873","77605",1,"""77605"""
"2874","77606",1,"""77606"""
"2875","77607",1,"""77607"""
"2876","77611",9,"""77611"""
"2877","77612",9,"""77612"""
"2878","77613",8,"""77613"""
"2879","77614",2,"""77614"""
"2880","77615",1,"""77615"""
"2881","77616",1,"""77616"""
"2882","77617",1,"""77617"""
"2883","77618",2,"""77618"""
"2884","77619",21,"""77619"""
"2885","77620",1,"""77620"""
"2886","77621",1,"""77621"""
"2887","77622",1,"""77622"""
"2888","77623",1,"""77623"""
"2889","77624",2,"""77624"""
"2890","77625",6,"""77625"""
"2891","77627",61,"""77627"""
"2892","77629",2,"""77629"""
"2893","77630",93,"""77630"""
"2894","77631",2,"""77631"""
"2895","77632",33,"""77632"""
"2896","77633",2,"""77633"""
"2897","77635",1,"""77635"""
"2898","77639",1,"""77639"""
"2899","77640",92,"""77640"""
"2900","77641",1,"""77641"""
"2901","77642",164,"""77642"""
"2902","77646",1,"""77646"""
"2903","77648",3,"""77648"""
"2904","77649",7,"""77649"""
"2905","77650",17,"""77650"""
"2906","77651",14,"""77651"""
"2907","77652",1,"""77652"""
"2908","77653",4,"""77653"""
"2909","77654",1,"""77654"""
"2910","77655",3,"""77655"""
"2911","77656",18,"""77656"""
"2912","77657",30,"""77657"""
"2913","77658",1,"""77658"""
"2914","77659",17,"""77659"""
"2915","77660",1,"""77660"""
"2916","77661",2,"""77661"""
"2917","77662",38,"""77662"""
"2918","77664",3,"""77664"""
"2919","77665",25,"""77665"""
"2920","77667",1,"""77667"""
"2921","77670",2,"""77670"""
"2922","77675",1,"""77675"""
"2923","77681",1,"""77681"""
"2924","77685",1,"""77685"""
"2925","77698",1,"""77698"""
"2926","77699",3,"""77699"""
"2927","77700",2,"""77700"""
"2928","77701",110,"""77701"""
"2929","77702",9,"""77702"""
"2930","77703",129,"""77703"""
"2931","77705",216,"""77705"""
"2932","77706",66,"""77706"""
"2933","77707",62,"""77707"""
"2934","77708",60,"""77708"""
"2935","77709",6,"""77709"""
"2936","77710",1,"""77710"""
"2937","77713",43,"""77713"""
"2938","77722",1,"""77722"""
"2939","77726",1,"""77726"""
"2940","77729",1,"""77729"""
"2941","77733",1,"""77733"""
"2942","77737",2,"""77737"""
"2943","77738",1,"""77738"""
"2944","77739",2,"""77739"""
"2945","77741",2,"""77741"""
"2946","77745",1,"""77745"""
"2947","77746",1,"""77746"""
"2948","77751",4,"""77751"""
"2949","77754",1,"""77754"""
"2950","77770",2,"""77770"""
"2951","77771",1,"""77771"""
"2952","77773",1,"""77773"""
"2953","77777",67,"""77777"""
"2954","77794",1,"""77794"""
"2955","77801",36,"""77801"""
"2956","77802",51,"""77802"""
"2957","77803",101,"""77803"""
"2958","77804",7,"""77804"""
"2959","77805",2,"""77805"""
"2960","77806",1,"""77806"""
"2961","77807",30,"""77807"""
"2962","77808",20,"""77808"""
"2963","77809",2,"""77809"""
"2964","77810",1,"""77810"""
"2965","77815",1,"""77815"""
"2966","77820",1,"""77820"""
"2967","77821",2,"""77821"""
"2968","77823",1,"""77823"""
"2969","77824",1,"""77824"""
"2970","77830",4,"""77830"""
"2971","77831",22,"""77831"""
"2972","77832",4,"""77832"""
"2973","77833",94,"""77833"""
"2974","77834",1,"""77834"""
"2975","77835",2,"""77835"""
"2976","77836",27,"""77836"""
"2977","77837",11,"""77837"""
"2978","77838",1,"""77838"""
"2979","77839",3,"""77839"""
"2980","77840",62,"""77840"""
"2981","77842",1,"""77842"""
"2982","77845",63,"""77845"""
"2983","77846",1,"""77846"""
"2984","77848",4,"""77848"""
"2985","77849",1,"""77849"""
"2986","77850",1,"""77850"""
"2987","77851",1,"""77851"""
"2988","77852",2,"""77852"""
"2989","77854",7,"""77854"""
"2990","77855",3,"""77855"""
"2991","77856",8,"""77856"""
"2992","77857",5,"""77857"""
"2993","77859",12,"""77859"""
"2994","77861",4,"""77861"""
"2995","77862",2,"""77862"""
"2996","77864",32,"""77864"""
"2997","77865",3,"""77865"""
"2998","77866",1,"""77866"""
"2999","77868",72,"""77868"""
"3000","77871",5,"""77871"""
"3001","77872",1,"""77872"""
"3002","77873",6,"""77873"""
"3003","77874",1,"""77874"""
"3004","77876",4,"""77876"""
"3005","77877",1,"""77877"""
"3006","77879",19,"""77879"""
"3007","77880",29,"""77880"""
"3008","77883",2,"""77883"""
"3009","77886",2,"""77886"""
"3010","77889",1,"""77889"""
"3011","77893",1,"""77893"""
"3012","77896",2,"""77896"""
"3013","77900",2,"""77900"""
"3014","77901",79,"""77901"""
"3015","77902",3,"""77902"""
"3016","77903",2,"""77903"""
"3017","77904",25,"""77904"""
"3018","77905",8,"""77905"""
"3019","77906",1,"""77906"""
"3020","77909",2,"""77909"""
"3021","77914",1,"""77914"""
"3022","77915",1,"""77915"""
"3023","77929",1,"""77929"""
"3024","77931",1,"""77931"""
"3025","77932",3,"""77932"""
"3026","77934",1,"""77934"""
"3027","77935",1,"""77935"""
"3028","77936",16,"""77936"""
"3029","77939",1,"""77939"""
"3030","77940",1,"""77940"""
"3031","77943",2,"""77943"""
"3032","77948",1,"""77948"""
"3033","77949",4,"""77949"""
"3034","77950",1,"""77950"""
"3035","77954",15,"""77954"""
"3036","77955",1,"""77955"""
"3037","77957",9,"""77957"""
"3038","77960",1,"""77960"""
"3039","77962",6,"""77962"""
"3040","77963",1,"""77963"""
"3041","77964",9,"""77964"""
"3042","77967",1,"""77967"""
"3043","77968",1,"""77968"""
"3044","77971",3,"""77971"""
"3045","77972",1,"""77972"""
"3046","77973",1,"""77973"""
"3047","77975",1,"""77975"""
"3048","77977",2,"""77977"""
"3049","77979",19,"""77979"""
"3050","77981",2,"""77981"""
"3051","77983",6,"""77983"""
"3052","77984",2,"""77984"""
"3053","77990",1,"""77990"""
"3054","77991",1,"""77991"""
"3055","77993",1,"""77993"""
"3056","77994",3,"""77994"""
"3057","77995",4,"""77995"""
"3058","78002",4,"""78002"""
"3059","78003",8,"""78003"""
"3060","78006",5,"""78006"""
"3061","78011",2,"""78011"""
"3062","78013",1,"""78013"""
"3063","78014",7,"""78014"""
"3064","78015",4,"""78015"""
"3065","78016",7,"""78016"""
"3066","78017",4,"""78017"""
"3067","78022",3,"""78022"""
"3068","78023",4,"""78023"""
"3069","78025",6,"""78025"""
"3070","78026",1,"""78026"""
"3071","78027",1,"""78027"""
"3072","78028",28,"""78028"""
"3073","78040",11,"""78040"""
"3074","78041",7,"""78041"""
"3075","78043",10,"""78043"""
"3076","78045",13,"""78045"""
"3077","78046",14,"""78046"""
"3078","78052",2,"""78052"""
"3079","78057",1,"""78057"""
"3080","78058",1,"""78058"""
"3081","78059",1,"""78059"""
"3082","78061",1,"""78061"""
"3083","78063",5,"""78063"""
"3084","78064",2,"""78064"""
"3085","78065",15,"""78065"""
"3086","78069",1,"""78069"""
"3087","78070",4,"""78070"""
"3088","78071",3,"""78071"""
"3089","78073",3,"""78073"""
"3090","78076",5,"""78076"""
"3091","78077",2,"""78077"""
"3092","78079",1,"""78079"""
"3093","78101",2,"""78101"""
"3094","78102",68,"""78102"""
"3095","78107",1,"""78107"""
"3096","78108",14,"""78108"""
"3097","78109",9,"""78109"""
"3098","78112",1,"""78112"""
"3099","78114",9,"""78114"""
"3100","78118",3,"""78118"""
"3101","78119",15,"""78119"""
"3102","78121",3,"""78121"""
"3103","78122",2,"""78122"""
"3104","78123",6,"""78123"""
"3105","78130",46,"""78130"""
"3106","78132",14,"""78132"""
"3107","78133",19,"""78133"""
"3108","78140",4,"""78140"""
"3109","78142",2,"""78142"""
"3110","78148",10,"""78148"""
"3111","78152",1,"""78152"""
"3112","78154",15,"""78154"""
"3113","78155",19,"""78155"""
"3114","78156",1,"""78156"""
"3115","78160",4,"""78160"""
"3116","78161",1,"""78161"""
"3117","78163",1,"""78163"""
"3118","78164",4,"""78164"""
"3119","78182",1,"""78182"""
"3120","78201",17,"""78201"""
"3121","78202",16,"""78202"""
"3122","78203",4,"""78203"""
"3123","78204",5,"""78204"""
"3124","78205",4,"""78205"""
"3125","78206",1,"""78206"""
"3126","78207",19,"""78207"""
"3127","78208",5,"""78208"""
"3128","78209",21,"""78209"""
"3129","78210",18,"""78210"""
"3130","78211",16,"""78211"""
"3131","78212",7,"""78212"""
"3132","78213",11,"""78213"""
"3133","78214",3,"""78214"""
"3134","78215",7,"""78215"""
"3135","78216",19,"""78216"""
"3136","78217",11,"""78217"""
"3137","78218",16,"""78218"""
"3138","78219",7,"""78219"""
"3139","78220",24,"""78220"""
"3140","78221",17,"""78221"""
"3141","78222",18,"""78222"""
"3142","78223",38,"""78223"""
"3143","78224",6,"""78224"""
"3144","78225",10,"""78225"""
"3145","78226",3,"""78226"""
"3146","78227",14,"""78227"""
"3147","78228",18,"""78228"""
"3148","78229",27,"""78229"""
"3149","78230",18,"""78230"""
"3150","78231",3,"""78231"""
"3151","78232",6,"""78232"""
"3152","78233",20,"""78233"""
"3153","78235",2,"""78235"""
"3154","78237",14,"""78237"""
"3155","78238",12,"""78238"""
"3156","78239",10,"""78239"""
"3157","78240",25,"""78240"""
"3158","78241",1,"""78241"""
"3159","78242",7,"""78242"""
"3160","78244",16,"""78244"""
"3161","78245",28,"""78245"""
"3162","78247",17,"""78247"""
"3163","78249",17,"""78249"""
"3164","78250",12,"""78250"""
"3165","78251",17,"""78251"""
"3166","78252",32,"""78252"""
"3167","78253",10,"""78253"""
"3168","78254",9,"""78254"""
"3169","78255",3,"""78255"""
"3170","78256",5,"""78256"""
"3171","78257",3,"""78257"""
"3172","78258",4,"""78258"""
"3173","78259",5,"""78259"""
"3174","78260",4,"""78260"""
"3175","78261",2,"""78261"""
"3176","78263",1,"""78263"""
"3177","78264",3,"""78264"""
"3178","78266",6,"""78266"""
"3179","78269",1,"""78269"""
"3180","78283",3,"""78283"""
"3181","78289",1,"""78289"""
"3182","78315",1,"""78315"""
"3183","78318",1,"""78318"""
"3184","78321",1,"""78321"""
"3185","78329",1,"""78329"""
"3186","78332",11,"""78332"""
"3187","78336",6,"""78336"""
"3188","78343",1,"""78343"""
"3189","78348",2,"""78348"""
"3190","78352",1,"""78352"""
"3191","78355",2,"""78355"""
"3192","78357",1,"""78357"""
"3193","78358",3,"""78358"""
"3194","78359",3,"""78359"""
"3195","78361",5,"""78361"""
"3196","78362",8,"""78362"""
"3197","78363",21,"""78363"""
"3198","78368",11,"""78368"""
"3199","78370",5,"""78370"""
"3200","78372",4,"""78372"""
"3201","78373",1,"""78373"""
"3202","78374",6,"""78374"""
"3203","78375",2,"""78375"""
"3204","78377",14,"""78377"""
"3205","78380",18,"""78380"""
"3206","78382",17,"""78382"""
"3207","78384",12,"""78384"""
"3208","78385",1,"""78385"""
"3209","78387",3,"""78387"""
"3210","78390",5,"""78390"""
"3211","78393",1,"""78393"""
"3212","78401",14,"""78401"""
"3213","78404",7,"""78404"""
"3214","78405",17,"""78405"""
"3215","78406",2,"""78406"""
"3216","78407",3,"""78407"""
"3217","78408",10,"""78408"""
"3218","78409",1,"""78409"""
"3219","78410",10,"""78410"""
"3220","78411",15,"""78411"""
"3221","78412",24,"""78412"""
"3222","78413",20,"""78413"""
"3223","78414",19,"""78414"""
"3224","78415",29,"""78415"""
"3225","78416",9,"""78416"""
"3226","78417",5,"""78417"""
"3227","78418",12,"""78418"""
"3228","78419",1,"""78419"""
"3229","78482",1,"""78482"""
"3230","78492",1,"""78492"""
"3231","78495",1,"""78495"""
"3232","78501",32,"""78501"""
"3233","78503",12,"""78503"""
"3234","78504",29,"""78504"""
"3235","78511",2,"""78511"""
"3236","78516",20,"""78516"""
"3237","78518",1,"""78518"""
"3238","78520",54,"""78520"""
"3239","78521",63,"""78521"""
"3240","78526",24,"""78526"""
"3241","78530",1,"""78530"""
"3242","78531",1,"""78531"""
"3243","78537",15,"""78537"""
"3244","78538",5,"""78538"""
"3245","78539",13,"""78539"""
"3246","78540",3,"""78540"""
"3247","78541",30,"""78541"""
"3248","78542",58,"""78542"""
"3249","78543",5,"""78543"""
"3250","78544",3,"""78544"""
"3251","78548",1,"""78548"""
"3252","78549",1,"""78549"""
"3253","78550",50,"""78550"""
"3254","78551",1,"""78551"""
"3255","78552",14,"""78552"""
"3256","78553",1,"""78553"""
"3257","78557",13,"""78557"""
"3258","78558",1,"""78558"""
"3259","78559",1,"""78559"""
"3260","78560",5,"""78560"""
"3261","78561",1,"""78561"""
"3262","78566",15,"""78566"""
"3263","78568",1,"""78568"""
"3264","78570",13,"""78570"""
"3265","78571",1,"""78571"""
"3266","78572",46,"""78572"""
"3267","78573",14,"""78573"""
"3268","78574",37,"""78574"""
"3269","78575",3,"""78575"""
"3270","78576",6,"""78576"""
"3271","78577",37,"""78577"""
"3272","78578",3,"""78578"""
"3273","78579",3,"""78579"""
"3274","78580",12,"""78580"""
"3275","78582",34,"""78582"""
"3276","78584",25,"""78584"""
"3277","78586",36,"""78586"""
"3278","78589",24,"""78589"""
"3279","78593",1,"""78593"""
"3280","78594",2,"""78594"""
"3281","78595",2,"""78595"""
"3282","78596",26,"""78596"""
"3283","78599",11,"""78599"""
"3284","78601",1,"""78601"""
"3285","78602",25,"""78602"""
"3286","78606",1,"""78606"""
"3287","78610",10,"""78610"""
"3288","78611",3,"""78611"""
"3289","78612",8,"""78612"""
"3290","78613",18,"""78613"""
"3291","78614",1,"""78614"""
"3292","78616",4,"""78616"""
"3293","78617",25,"""78617"""
"3294","78619",1,"""78619"""
"3295","78620",1,"""78620"""
"3296","78621",10,"""78621"""
"3297","78624",6,"""78624"""
"3298","78625",1,"""78625"""
"3299","78626",24,"""78626"""
"3300","78628",7,"""78628"""
"3301","78629",15,"""78629"""
"3302","78632",4,"""78632"""
"3303","78633",2,"""78633"""
"3304","78634",11,"""78634"""
"3305","78639",9,"""78639"""
"3306","78640",30,"""78640"""
"3307","78641",18,"""78641"""
"3308","78642",2,"""78642"""
"3309","78643",4,"""78643"""
"3310","78644",6,"""78644"""
"3311","78645",3,"""78645"""
"3312","78648",3,"""78648"""
"3313","78650",1,"""78650"""
"3314","78652",1,"""78652"""
"3315","78653",11,"""78653"""
"3316","78654",2,"""78654"""
"3317","78656",1,"""78656"""
"3318","78657",2,"""78657"""
"3319","78659",1,"""78659"""
"3320","78660",30,"""78660"""
"3321","78663",2,"""78663"""
"3322","78664",26,"""78664"""
"3323","78665",14,"""78665"""
"3324","78666",71,"""78666"""
"3325","78670",1,"""78670"""
"3326","78671",3,"""78671"""
"3327","78675",1,"""78675"""
"3328","78676",5,"""78676"""
"3329","78681",16,"""78681"""
"3330","78700",3,"""78700"""
"3331","78701",18,"""78701"""
"3332","78702",16,"""78702"""
"3333","78703",4,"""78703"""
"3334","78704",26,"""78704"""
"3335","78705",6,"""78705"""
"3336","78706",2,"""78706"""
"3337","78710",1,"""78710"""
"3338","78711",4,"""78711"""
"3339","78716",1,"""78716"""
"3340","78717",13,"""78717"""
"3341","78719",1,"""78719"""
"3342","78720",1,"""78720"""
"3343","78721",23,"""78721"""
"3344","78722",7,"""78722"""
"3345","78723",24,"""78723"""
"3346","78724",31,"""78724"""
"3347","78725",5,"""78725"""
"3348","78726",11,"""78726"""
"3349","78727",27,"""78727"""
"3350","78728",59,"""78728"""
"3351","78729",13,"""78729"""
"3352","78730",2,"""78730"""
"3353","78731",9,"""78731"""
"3354","78732",2,"""78732"""
"3355","78733",9,"""78733"""
"3356","78734",14,"""78734"""
"3357","78735",2,"""78735"""
"3358","78736",2,"""78736"""
"3359","78738",7,"""78738"""
"3360","78739",1,"""78739"""
"3361","78741",51,"""78741"""
"3362","78743",2,"""78743"""
"3363","78744",15,"""78744"""
"3364","78745",36,"""78745"""
"3365","78746",8,"""78746"""
"3366","78747",7,"""78747"""
"3367","78748",23,"""78748"""
"3368","78749",5,"""78749"""
"3369","78750",5,"""78750"""
"3370","78751",15,"""78751"""
"3371","78752",14,"""78752"""
"3372","78753",46,"""78753"""
"3373","78754",21,"""78754"""
"3374","78757",13,"""78757"""
"3375","78758",34,"""78758"""
"3376","78759",14,"""78759"""
"3377","78761",1,"""78761"""
"3378","78767",1,"""78767"""
"3379","78777",1,"""78777"""
"3380","78781",9,"""78781"""
"3381","78801",4,"""78801"""
"3382","78803",1,"""78803"""
"3383","78830",1,"""78830"""
"3384","78834",1,"""78834"""
"3385","78839",2,"""78839"""
"3386","78840",14,"""78840"""
"3387","78852",7,"""78852"""
"3388","78853",1,"""78853"""
"3389","78861",39,"""78861"""
"3390","78870",1,"""78870"""
"3391","78880",1,"""78880"""
"3392","78883",1,"""78883"""
"3393","78931",1,"""78931"""
"3394","78932",1,"""78932"""
"3395","78933",9,"""78933"""
"3396","78934",27,"""78934"""
"3397","78935",9,"""78935"""
"3398","78938",1,"""78938"""
"3399","78940",1,"""78940"""
"3400","78941",5,"""78941"""
"3401","78942",10,"""78942"""
"3402","78943",2,"""78943"""
"3403","78944",1,"""78944"""
"3404","78945",18,"""78945"""
"3405","78946",3,"""78946"""
"3406","78947",3,"""78947"""
"3407","78948",3,"""78948"""
"3408","78949",2,"""78949"""
"3409","78950",5,"""78950"""
"3410","78956",4,"""78956"""
"3411","78957",7,"""78957"""
"3412","78959",2,"""78959"""
"3413","78962",13,"""78962"""
"3414","79007",1,"""79007"""
"3415","79013",1,"""79013"""
"3416","79015",1,"""79015"""
"3417","79022",9,"""79022"""
"3418","79029",5,"""79029"""
"3419","79036",2,"""79036"""
"3420","79041",1,"""79041"""
"3421","79048",2,"""79048"""
"3422","79065",3,"""79065"""
"3423","79068",1,"""79068"""
"3424","79072",5,"""79072"""
"3425","79081",1,"""79081"""
"3426","79084",1,"""79084"""
"3427","79086",1,"""79086"""
"3428","79095",1,"""79095"""
"3429","79101",1,"""79101"""
"3430","79102",4,"""79102"""
"3431","79104",1,"""79104"""
"3432","79106",18,"""79106"""
"3433","79107",26,"""79107"""
"3434","79109",4,"""79109"""
"3435","79110",2,"""79110"""
"3436","79118",4,"""79118"""
"3437","79119",3,"""79119"""
"3438","79124",3,"""79124"""
"3439","79126",1,"""79126"""
"3440","79201",14,"""79201"""
"3441","79241",1,"""79241"""
"3442","79245",1,"""79245"""
"3443","79331",3,"""79331"""
"3444","79336",1,"""79336"""
"3445","79356",5,"""79356"""
"3446","79360",13,"""79360"""
"3447","79364",1,"""79364"""
"3448","79370",1,"""79370"""
"3449","79382",1,"""79382"""
"3450","79401",4,"""79401"""
"3451","79403",5,"""79403"""
"3452","79404",3,"""79404"""
"3453","79407",3,"""79407"""
"3454","79410",2,"""79410"""
"3455","79411",2,"""79411"""
"3456","79412",1,"""79412"""
"3457","79413",2,"""79413"""
"3458","79414",1,"""79414"""
"3459","79416",12,"""79416"""
"3460","79423",6,"""79423"""
"3461","79424",4,"""79424"""
"3462","79501",2,"""79501"""
"3463","79504",1,"""79504"""
"3464","79510",2,"""79510"""
"3465","79512",6,"""79512"""
"3466","79533",1,"""79533"""
"3467","79536",1,"""79536"""
"3468","79549",7,"""79549"""
"3469","79553",10,"""79553"""
"3470","79556",8,"""79556"""
"3471","79575",1,"""79575"""
"3472","79591",2,"""79591"""
"3473","79601",8,"""79601"""
"3474","79602",1,"""79602"""
"3475","79603",7,"""79603"""
"3476","79605",12,"""79605"""
"3477","79606",3,"""79606"""
"3478","79676",1,"""79676"""
"3479","79694",3,"""79694"""
"3480","79701",19,"""79701"""
"3481","79703",5,"""79703"""
"3482","79704",1,"""79704"""
"3483","79705",12,"""79705"""
"3484","79706",7,"""79706"""
"3485","79707",6,"""79707"""
"3486","79708",1,"""79708"""
"3487","79714",1,"""79714"""
"3488","79719",2,"""79719"""
"3489","79720",11,"""79720"""
"3490","79731",2,"""79731"""
"3491","79734",1,"""79734"""
"3492","79735",1,"""79735"""
"3493","79745",1,"""79745"""
"3494","79756",4,"""79756"""
"3495","79761",8,"""79761"""
"3496","79762",7,"""79762"""
"3497","79763",6,"""79763"""
"3498","79764",5,"""79764"""
"3499","79765",3,"""79765"""
"3500","79766",6,"""79766"""
"3501","79785",1,"""79785"""
"3502","79789",1,"""79789"""
"3503","79830",2,"""79830"""
"3504","79901",2,"""79901"""
"3505","79903",3,"""79903"""
"3506","79904",3,"""79904"""
"3507","79906",1,"""79906"""
"3508","79907",1,"""79907"""
"3509","79912",6,"""79912"""
"3510","79915",2,"""79915"""
"3511","79922",1,"""79922"""
"3512","79924",12,"""79924"""
"3513","79925",3,"""79925"""
"3514","79927",2,"""79927"""
"3515","79928",6,"""79928"""
"3516","79930",2,"""79930"""
"3517","79932",1,"""79932"""
"3518","79934",5,"""79934"""
"3519","79935",2,"""79935"""
"3520","79936",8,"""79936"""
"3521","79938",3,"""79938"""
"3522","80003",1,"""80003"""
"3523","80010",1,"""80010"""
"3524","80011",2,"""80011"""
"3525","80012",1,"""80012"""
"3526","80013",5,"""80013"""
"3527","80014",1,"""80014"""
"3528","80016",2,"""80016"""
"3529","80017",3,"""80017"""
"3530","80020",2,"""80020"""
"3531","80027",1,"""80027"""
"3532","80031",2,"""80031"""
"3533","80104",3,"""80104"""
"3534","80112",4,"""80112"""
"3535","80123",1,"""80123"""
"3536","80130",1,"""80130"""
"3537","80202",1,"""80202"""
"3538","80204",1,"""80204"""
"3539","80205",1,"""80205"""
"3540","80206",1,"""80206"""
"3541","80207",1,"""80207"""
"3542","80209",5,"""80209"""
"3543","80211",1,"""80211"""
"3544","80213",2,"""80213"""
"3545","80215",1,"""80215"""
"3546","80221",3,"""80221"""
"3547","80222",3,"""80222"""
"3548","80223",1,"""80223"""
"3549","80226",4,"""80226"""
"3550","80229",1,"""80229"""
"3551","80232",2,"""80232"""
"3552","80234",1,"""80234"""
"3553","80239",2,"""80239"""
"3554","80247",1,"""80247"""
"3555","80301",2,"""80301"""
"3556","80304",1,"""80304"""
"3557","80525",1,"""80525"""
"3558","80602",2,"""80602"""
"3559","80620",1,"""80620"""
"3560","80634",2,"""80634"""
"3561","80640",2,"""80640"""
"3562","80814",2,"""80814"""
"3563","80817",6,"""80817"""
"3564","80864",1,"""80864"""
"3565","80903",2,"""80903"""
"3566","80906",1,"""80906"""
"3567","80909",3,"""80909"""
"3568","80910",2,"""80910"""
"3569","80911",2,"""80911"""
"3570","80915",1,"""80915"""
"3571","80916",2,"""80916"""
"3572","80917",2,"""80917"""
"3573","80918",2,"""80918"""
"3574","80922",2,"""80922"""
"3575","81001",1,"""81001"""
"3576","81004",1,"""81004"""
"3577","81212",1,"""81212"""
"3578","81969",1,"""81969"""
"3579","82301",1,"""82301"""
"3580","82601",1,"""82601"""
"3581","82636",1,"""82636"""
"3582","82901",1,"""82901"""
"3583","82935",1,"""82935"""
"3584","83106",3,"""83106"""
"3585","83350",1,"""83350"""
"3586","83501",1,"""83501"""
"3587","83854",1,"""83854"""
"3588","84037",1,"""84037"""
"3589","84041",1,"""84041"""
"3590","84045",1,"""84045"""
"3591","84050",1,"""84050"""
"3592","84062",3,"""84062"""
"3593","84070",1,"""84070"""
"3594","84088",1,"""84088"""
"3595","84107",6,"""84107"""
"3596","84115",2,"""84115"""
"3597","84116",3,"""84116"""
"3598","84341",1,"""84341"""
"3599","85001",1,"""85001"""
"3600","85004",1,"""85004"""
"3601","85006",1,"""85006"""
"3602","85009",1,"""85009"""
"3603","85015",1,"""85015"""
"3604","85016",1,"""85016"""
"3605","85017",1,"""85017"""
"3606","85018",2,"""85018"""
"3607","85022",2,"""85022"""
"3608","85032",3,"""85032"""
"3609","85035",2,"""85035"""
"3610","85037",1,"""85037"""
"3611","85040",1,"""85040"""
"3612","85041",2,"""85041"""
"3613","85042",1,"""85042"""
"3614","85043",1,"""85043"""
"3615","85051",1,"""85051"""
"3616","85086",2,"""85086"""
"3617","85119",1,"""85119"""
"3618","85143",2,"""85143"""
"3619","85205",1,"""85205"""
"3620","85207",1,"""85207"""
"3621","85210",1,"""85210"""
"3622","85212",1,"""85212"""
"3623","85224",1,"""85224"""
