"","def_zip","n","zip_char"
"2855","79830",1,"""79830"""
"2856","79901",2,"""79901"""
"2857","79903",3,"""79903"""
"2858","79904",2,"""79904"""
"2859","79906",1,"""79906"""
"2860","79907",1,"""79907"""
"2861","79912",3,"""79912"""
"2862","79915",2,"""79915"""
"2863","79922",1,"""79922"""
"2864","79924",4,"""79924"""
"2865","79925",3,"""79925"""
"2866","79927",1,"""79927"""
"2867","79928",2,"""79928"""
"2868","79932",1,"""79932"""
"2869","79934",4,"""79934"""
"2870","79935",2,"""79935"""
"2871","79936",6,"""79936"""
"2872","79938",2,"""79938"""
"2873","80012",1,"""80012"""
"2874","80013",5,"""80013"""
"2875","80014",1,"""80014"""
"2876","80016",2,"""80016"""
"2877","80017",2,"""80017"""
"2878","80020",1,"""80020"""
"2879","80027",1,"""80027"""
"2880","80031",2,"""80031"""
"2881","80104",2,"""80104"""
"2882","80112",4,"""80112"""
"2883","80130",1,"""80130"""
"2884","80209",3,"""80209"""
"2885","80211",1,"""80211"""
"2886","80215",1,"""80215"""
"2887","80222",1,"""80222"""
"2888","80226",1,"""80226"""
"2889","80232",1,"""80232"""
"2890","80234",1,"""80234"""
"2891","80239",2,"""80239"""
"2892","80304",1,"""80304"""
"2893","80602",2,"""80602"""
"2894","80620",1,"""80620"""
"2895","80634",2,"""80634"""
"2896","80640",2,"""80640"""
"2897","80817",1,"""80817"""
"2898","80903",2,"""80903"""
"2899","80906",1,"""80906"""
"2900","80910",1,"""80910"""
"2901","80911",1,"""80911"""
"2902","80917",2,"""80917"""
"2903","80918",1,"""80918"""
"2904","80922",2,"""80922"""
"2905","81001",1,"""81001"""
"2906","81004",1,"""81004"""
"2907","81212",1,"""81212"""
"2908","81969",1,"""81969"""
"2909","82301",1,"""82301"""
"2910","82601",1,"""82601"""
"2911","82636",1,"""82636"""
"2912","82901",1,"""82901"""
"2913","82935",1,"""82935"""
"2914","83350",1,"""83350"""
"2915","83501",1,"""83501"""
"2916","83854",1,"""83854"""
"2917","84037",1,"""84037"""
"2918","84041",1,"""84041"""
"2919","84045",1,"""84045"""
"2920","84050",1,"""84050"""
"2921","84062",1,"""84062"""
"2922","84070",1,"""84070"""
"2923","84088",1,"""84088"""
"2924","84107",3,"""84107"""
"2925","84115",1,"""84115"""
"2926","84116",1,"""84116"""
"2927","84341",1,"""84341"""
"2928","85001",1,"""85001"""
"2929","85006",1,"""85006"""
"2930","85009",1,"""85009"""
"2931","85015",1,"""85015"""
"2932","85018",2,"""85018"""
"2933","85022",1,"""85022"""
"2934","85032",1,"""85032"""
"2935","85035",1,"""85035"""
"2936","85040",1,"""85040"""
"2937","85041",2,"""85041"""
"2938","85042",1,"""85042"""
"2939","85043",1,"""85043"""
"2940","85086",2,"""85086"""
"2941","85143",2,"""85143"""
"2942","85205",1,"""85205"""
"2943","85212",1,"""85212"""
"2944","85224",1,"""85224"""
"2945","85251",1,"""85251"""
"2946","85257",1,"""85257"""
"2947","85258",1,"""85258"""
"2948","85301",1,"""85301"""
"2949","85307",1,"""85307"""
"2950","85323",1,"""85323"""
"2951","85338",1,"""85338"""
"2952","85339",1,"""85339"""
"2953","85345",1,"""85345"""
"2954","85365",1,"""85365"""
"2955","85392",3,"""85392"""
"2956","85635",1,"""85635"""
"2957","85653",1,"""85653"""
"2958","85712",3,"""85712"""
"2959","86017",1,"""86017"""
"2960","86409",1,"""86409"""
"2961","86505",1,"""86505"""
"2962","86507",1,"""86507"""
"2963","86510",1,"""86510"""
"2964","86512",1,"""86512"""
"2965","86538",1,"""86538"""
"2966","87108",3,"""87108"""
"2967","87110",3,"""87110"""
"2968","87111",1,"""87111"""
"2969","87113",1,"""87113"""
"2970","87121",1,"""87121"""
"2971","87124",2,"""87124"""
"2972","87215",1,"""87215"""
"2973","87300",1,"""87300"""
"2974","87505",1,"""87505"""
"2975","87521",1,"""87521"""
"2976","87654",1,"""87654"""
"2977","87901",1,"""87901"""
"2978","88007",1,"""88007"""
"2979","88008",1,"""88008"""
"2980","88012",1,"""88012"""
"2981","88047",1,"""88047"""
"2982","88073",1,"""88073"""
"2983","88081",1,"""88081"""
"2984","88101",2,"""88101"""
"2985","88203",1,"""88203"""
"2986","88220",3,"""88220"""
"2987","88240",4,"""88240"""
"2988","88310",2,"""88310"""
"2989","88312",1,"""88312"""
"2990","88971",2,"""88971"""
"2991","89030",4,"""89030"""
"2992","89031",1,"""89031"""
"2993","89032",2,"""89032"""
"2994","89043",1,"""89043"""
"2995","89081",1,"""89081"""
"2996","89101",1,"""89101"""
"2997","89102",1,"""89102"""
"2998","89108",3,"""89108"""
"2999","89113",1,"""89113"""
"3000","89115",1,"""89115"""
"3001","89118",1,"""89118"""
"3002","89120",1,"""89120"""
"3003","89122",1,"""89122"""
"3004","89128",6,"""89128"""
"3005","89130",1,"""89130"""
"3006","89131",3,"""89131"""
"3007","89139",3,"""89139"""
"3008","89146",4,"""89146"""
"3009","89147",1,"""89147"""
"3010","89156",1,"""89156"""
"3011","89166",1,"""89166"""
"3012","89169",3,"""89169"""
"3013","89183",1,"""89183"""
"3014","89318",1,"""89318"""
"3015","89441",1,"""89441"""
"3016","89550",1,"""89550"""
"3017","89592",1,"""89592"""
"3018","90002",2,"""90002"""
"3019","90003",3,"""90003"""
"3020","90004",2,"""90004"""
"3021","90006",2,"""90006"""
"3022","90008",3,"""90008"""
"3023","90011",1,"""90011"""
"3024","90012",3,"""90012"""
"3025","90013",2,"""90013"""
"3026","90014",1,"""90014"""
"3027","90015",2,"""90015"""
"3028","90016",1,"""90016"""
"3029","90017",1,"""90017"""
"3030","90018",1,"""90018"""
"3031","90022",1,"""90022"""
"3032","90025",3,"""90025"""
"3033","90026",2,"""90026"""
"3034","90028",1,"""90028"""
"3035","90029",1,"""90029"""
"3036","90031",2,"""90031"""
"3037","90033",1,"""90033"""
"3038","90035",1,"""90035"""
"3039","90037",2,"""90037"""
"3040","90044",4,"""90044"""
"3041","90045",2,"""90045"""
"3042","90046",2,"""90046"""
"3043","90047",1,"""90047"""
"3044","90048",1,"""90048"""
"3045","90057",1,"""90057"""
"3046","90059",1,"""90059"""
"3047","90064",1,"""90064"""
"3048","90065",2,"""90065"""
"3049","90066",1,"""90066"""
"3050","90067",2,"""90067"""
"3051","90212",1,"""90212"""
"3052","90221",7,"""90221"""
"3053","90222",1,"""90222"""
"3054","90250",1,"""90250"""
"3055","90262",3,"""90262"""
"3056","90266",1,"""90266"""
"3057","90302",1,"""90302"""
"3058","90303",2,"""90303"""
"3059","90304",1,"""90304"""
"3060","90404",1,"""90404"""
"3061","90602",1,"""90602"""
"3062","90604",2,"""90604"""
"3063","90621",1,"""90621"""
"3064","90717",1,"""90717"""
"3065","90744",1,"""90744"""
"3066","90804",3,"""90804"""
"3067","90805",2,"""90805"""
"3068","90806",2,"""90806"""
"3069","90807",1,"""90807"""
"3070","90813",1,"""90813"""
"3071","91001",3,"""91001"""
"3072","91006",1,"""91006"""
"3073","91103",1,"""91103"""
"3074","91304",1,"""91304"""
"3075","91343",1,"""91343"""
"3076","91344",1,"""91344"""
"3077","91351",3,"""91351"""
"3078","91356",1,"""91356"""
"3079","91390",1,"""91390"""
"3080","91401",1,"""91401"""
"3081","91423",1,"""91423"""
"3082","91506",2,"""91506"""
"3083","91601",1,"""91601"""
"3084","91604",1,"""91604"""
"3085","91605",2,"""91605"""
"3086","91702",1,"""91702"""
"3087","91706",2,"""91706"""
"3088","91732",2,"""91732"""
"3089","91733",1,"""91733"""
"3090","91739",1,"""91739"""
"3091","91744",1,"""91744"""
"3092","91760",1,"""91760"""
"3093","91763",2,"""91763"""
"3094","91764",1,"""91764"""
"3095","91767",1,"""91767"""
"3096","91770",2,"""91770"""
"3097","91776",1,"""91776"""
"3098","91789",1,"""91789"""
"3099","91911",1,"""91911"""
"3100","91916",1,"""91916"""
"3101","91935",1,"""91935"""
"3102","91977",1,"""91977"""
"3103","92024",4,"""92024"""
"3104","92058",1,"""92058"""
"3105","92110",1,"""92110"""
"3106","92113",1,"""92113"""
"3107","92114",3,"""92114"""
"3108","92115",2,"""92115"""
"3109","92120",1,"""92120"""
"3110","92154",1,"""92154"""
"3111","92174",1,"""92174"""
"3112","92236",1,"""92236"""
"3113","92307",1,"""92307"""
"3114","92324",1,"""92324"""
"3115","92345",2,"""92345"""
"3116","92346",1,"""92346"""
"3117","92374",2,"""92374"""
"3118","92376",2,"""92376"""
"3119","92392",1,"""92392"""
"3120","92394",2,"""92394"""
"3121","92395",2,"""92395"""
"3122","92404",1,"""92404"""
"3123","92405",1,"""92405"""
"3124","92410",1,"""92410"""
"3125","92532",1,"""92532"""
"3126","92553",3,"""92553"""
"3127","92626",1,"""92626"""
"3128","92630",1,"""92630"""
"3129","92647",1,"""92647"""
"3130","92648",2,"""92648"""
"3131","92656",1,"""92656"""
"3132","92683",1,"""92683"""
"3133","92780",3,"""92780"""
"3134","92805",1,"""92805"""
"3135","92806",1,"""92806"""
"3136","92842",1,"""92842"""
"3137","92868",1,"""92868"""
"3138","92882",1,"""92882"""
"3139","93010",1,"""93010"""
"3140","93065",1,"""93065"""
"3141","93103",1,"""93103"""
"3142","93230",1,"""93230"""
"3143","93245",1,"""93245"""
"3144","93304",3,"""93304"""
"3145","93305",2,"""93305"""
"3146","93307",1,"""93307"""
"3147","93309",2,"""93309"""
"3148","93311",1,"""93311"""
"3149","93312",1,"""93312"""
"3150","93426",1,"""93426"""
"3151","93535",1,"""93535"""
"3152","93705",1,"""93705"""
"3153","93722",2,"""93722"""
"3154","93725",1,"""93725"""
"3155","93726",1,"""93726"""
"3156","93905",2,"""93905"""
"3157","93906",2,"""93906"""
"3158","93955",1,"""93955"""
"3159","94062",1,"""94062"""
"3160","94102",3,"""94102"""
"3161","94116",1,"""94116"""
"3162","94123",2,"""94123"""
"3163","94401",1,"""94401"""
"3164","94501",2,"""94501"""
"3165","94509",1,"""94509"""
"3166","94520",1,"""94520"""
"3167","94531",2,"""94531"""
"3168","94536",1,"""94536"""
"3169","94553",1,"""94553"""
"3170","94565",4,"""94565"""
"3171","94578",2,"""94578"""
"3172","94580",1,"""94580"""
"3173","94587",2,"""94587"""
"3174","94602",1,"""94602"""
"3175","94603",1,"""94603"""
"3176","94605",1,"""94605"""
"3177","94606",2,"""94606"""
"3178","94607",2,"""94607"""
"3179","94612",1,"""94612"""
"3180","94621",2,"""94621"""
"3181","94801",1,"""94801"""
"3182","94804",1,"""94804"""
"3183","94806",2,"""94806"""
"3184","94941",1,"""94941"""
"3185","95035",1,"""95035"""
"3186","95054",1,"""95054"""
"3187","95111",1,"""95111"""
"3188","95123",1,"""95123"""
"3189","95133",1,"""95133"""
"3190","95203",3,"""95203"""
"3191","95206",2,"""95206"""
"3192","95207",2,"""95207"""
"3193","95301",1,"""95301"""
"3194","95326",1,"""95326"""
"3195","95350",9,"""95350"""
"3196","95355",1,"""95355"""
"3197","95377",2,"""95377"""
"3198","95407",2,"""95407"""
"3199","95660",2,"""95660"""
"3200","95670",1,"""95670"""
"3201","95687",3,"""95687"""
"3202","95691",1,"""95691"""
"3203","95814",1,"""95814"""
"3204","95815",1,"""95815"""
"3205","95820",1,"""95820"""
"3206","95821",2,"""95821"""
"3207","95823",1,"""95823"""
"3208","95828",1,"""95828"""
"3209","95832",1,"""95832"""
"3210","95833",2,"""95833"""
"3211","95834",1,"""95834"""
"3212","95842",1,"""95842"""
"3213","95928",1,"""95928"""
"3214","95959",1,"""95959"""
"3215","96707",1,"""96707"""
"3216","96712",1,"""96712"""
"3217","96771",2,"""96771"""
"3218","96813",1,"""96813"""
"3219","96816",1,"""96816"""
"3220","97005",1,"""97005"""
"3221","97203",1,"""97203"""
"3222","97206",1,"""97206"""
"3223","97218",1,"""97218"""
"3224","97220",1,"""97220"""
"3225","97504",1,"""97504"""
"3226","98002",1,"""98002"""
"3227","98032",1,"""98032"""
"3228","98036",1,"""98036"""
"3229","98047",1,"""98047"""
"3230","98075",1,"""98075"""
"3231","98092",1,"""98092"""
"3232","98100",2,"""98100"""
"3233","98116",3,"""98116"""
"3234","98118",1,"""98118"""
"3235","98133",1,"""98133"""
"3236","98188",1,"""98188"""
"3237","98203",1,"""98203"""
"3238","98248",2,"""98248"""
"3239","98252",1,"""98252"""
"3240","98444",1,"""98444"""
"3241","98498",1,"""98498"""
"3242","98542",1,"""98542"""
"3243","98607",2,"""98607"""
"3244","98801",1,"""98801"""
"3245","98802",1,"""98802"""
"3246","99224",1,"""99224"""
"3247","99301",2,"""99301"""
"3248","99503",1,"""99503"""
"3249","99507",1,"""99507"""
"3250","99515",1,"""99515"""
"3251","99516",1,"""99516"""
"3252","99611",2,"""99611"""
"3253","99669",1,"""99669"""
"3254","99701",1,"""99701"""
